task_id,input_size,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
35,2235235129,hu-worker-c41,2a/960948,nf-2a960948636a25a856862e4f4a0946ec,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715229221133,1715229473000,1715229569000,347867,95000,-,204.8,0.4,1088147456,4901183488,1088475136,4902113280,2256938790,3675335,4375033,11200,3252224,4644864,5,1,/input/data/work/2a/960948636a25a856862e4f4a0946ec,true,-
19,2161934675,hu-worker-c24,1f/0b3fee,nf-1f0b3fee36093a90db24e36ff9ac9da9,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715229221351,1715229474000,1715229567000,345649,92000,-,204.4,0.5,1219231744,5117587456,1222586368,5180506112,2183674978,3676829,4231880,11236,0,4366336,6,0,/input/data/work/1f/0b3fee36093a90db24e36ff9ac9da9,true,-
6,2486687632,hu-worker-c34,d6/0323bd,nf-d60323bd344ac8bbc87109a9ebd2b78b,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715229221060,1715229469000,1715229574000,352940,104000,-,201.2,0.4,1139326976,4908908544,1140162560,4941377536,2508398670,3693308,4866140,11227,0,4427776,6,2,/input/data/work/d6/0323bd344ac8bbc87109a9ebd2b78b,true,-
46,2486253111,hu-worker-c35,3e/0ef0c1,nf-3e0ef0c1d367714b9d9722a9a34899f2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715229221533,1715229472000,1715229575000,353467,102000,-,203.8,0.4,1149009920,5045231616,1150685184,5076287488,2507996949,3695791,4865328,11364,0,4419584,6,2,/input/data/work/3e/0ef0c1d367714b9d9722a9a34899f2,true,-
9,2486687632,hu-worker-c42,30/d9905c,nf-30d9905cef3cb6d5e7b42eea28148d6b,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715229221601,1715229470000,1715229575000,353399,104000,-,204.2,0.4,1129734144,5045231616,1129734144,5047439360,2508431270,3693309,4866146,11269,0,4399104,6,2,/input/data/work/30/d9905cef3cb6d5e7b42eea28148d6b,true,-
26,3146856483,hu-worker-c34,e9/c4b2c6,nf-e9c4b2c6959c719bfa7d774ed4837719,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222790,1715229577000,1715230183000,960210,604000,-,799.9,1.6,4046315520,6532612096,4163010560,6534000640,88973649669,85708186261,12141252,3813215,0,5859385344,1797699,2095,/input/data/work/e9/c4b2c6959c719bfa7d774ed4837719,true,-
65,3142145039,hu-worker-c35,f0/50965b,nf-f050965b386a3696ed47292292c85647,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNb_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100_REP1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229221976,1715229578000,1715230186000,964024,605000,-,798.2,1.6,4061999104,6532612096,4123238400,6533689344,88753178819,85492203242,12117534,3803602,25763840,5855133696,1786223,2142,/input/data/work/f0/50965b386a3696ed47292292c85647,true,-
54,3228496209,hu-worker-c41,7f/408a0e,nf-7f408a0eae23cb72d846fe1a50f22f6c,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNb_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222758,1715229571000,1715230202000,979242,629000,-,795.2,1.6,4077989888,6600773632,4154978304,6667886592,90872779419,87525231635,12424301,3892298,1161797632,6013554688,1867180,5691,/input/data/work/7f/408a0eae23cb72d846fe1a50f22f6c,true,-
23,3390020095,hu-worker-c24,5c/0cc8f1,nf-5c0cc8f15625e14a62521a6f3f11e7b8,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_mIFNa11_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229221729,1715229570000,1715230228000,1006271,655000,-,792.3,1.6,4105924608,6608871424,4189855744,6675984384,95747035167,92238324162,13020012,4102533,25837568,6311309312,1901014,2289,/input/data/work/5c/0cc8f15625e14a62521a6f3f11e7b8,true,-
55,3529944369,hu-worker-c28,78/6f04af,nf-786f04affc4328cb2e91da2eba6e9863,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNb_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222590,1715229559000,1715230243000,1020410,681000,-,800.4,1.6,4275511296,6600773632,4334510080,6602121216,99370037105,95721032352,13555664,4256975,63389696,6580027392,2002902,2337,/input/data/work/78/6f04affc4328cb2e91da2eba6e9863,true,-
76,3593382597,hu-worker-c25,f3/f81c5f,nf-f3f81c5f9be026c4ee3bdcf47830e203,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhINFa2b_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229223046,1715229542000,1715230248000,1024954,703000,-,791.4,1.6,4317769728,6532608000,4383834112,6536642560,101406933053,97694823932,13828787,4344948,27279360,6693883904,2052461,2506,/input/data/work/f3/f81c5f9be026c4ee3bdcf47830e203,true,-
80,3783486234,hu-worker-c27,ed/e42beb,nf-ede42beb2bcd74a20095c5d0524b9641,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhINFa2b_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229223195,1715229522000,1715230260000,1036805,735000,-,795.9,1.6,4611182592,6600765440,4662226944,6667886592,106299285509,102396874958,14517318,4551844,21471232,7047880704,2189932,2648,/input/data/work/ed/e42beb2bcd74a20095c5d0524b9641,true,-
63,3111978634,hu-worker-c34,88/d0f087,nf-88d0f087d78b243bb173149e820804c2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNb_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222232,1715230186000,1715230781000,1558768,593000,-,803.5,1.6,4055441408,6681223168,4129714176,6685478912,87776680753,84545946331,11968703,3760371,0,5793529856,1782503,2137,/input/data/work/88/d0f087d78b243bb173149e820804c2,true,-
69,3107838014,hu-worker-c35,e2/6cb4aa,nf-e26cb4aa05e6d07c1583fe623eff3445,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNb_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100_REP3),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229223007,1715230188000,1715230782000,1558993,592000,-,803.9,1.6,4210991104,6532620288,4262658048,6533984256,87755403781,84529030559,11965260,3757707,0,5763219456,1801612,2106,/input/data/work/e2/6cb4aa05e6d07c1583fe623eff3445,true,-
18,3072941686,hu-worker-c41,f0/1693da,nf-f01693da4b979066cbbe42356e653c5f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_mIFNa11_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222049,1715230205000,1715230798000,1575951,591000,-,803.7,1.6,4051521536,6532603904,4114812928,6533689344,86559981496,83368000336,11830011,3708317,864051200,5726089216,1752026,4320,/input/data/work/f0/1693da4b979066cbbe42356e653c5f,true,-
64,2978680598,hu-worker-c28,f6/850f0b,nf-f6850f0bb9e995e307cdd3385c72a1ef,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNb_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229221697,1715230246000,1715230826000,1604303,577000,-,796.5,1.6,4156612608,6608871424,4216393728,6675984384,84312526164,81215244343,11491703,3612918,0,5540032512,1741643,2246,/input/data/work/f6/850f0bb9e995e307cdd3385c72a1ef,true,-
78,3048783459,hu-worker-c24,35/36cf48,nf-3536cf486583af96e8d216f5c4636b05,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhINFa2b_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229223084,1715230230000,1715230825000,1601916,593000,-,794.2,1.6,4069060608,6600757248,4140670976,6668181504,85816319677,82648439248,11722554,3676121,0,5681766400,1736494,2752,/input/data/work/35/36cf486583af96e8d216f5c4636b05,true,-
36,2917121547,hu-worker-c27,a9/c510ee,nf-a9c510ee16345ac225aae330af05ae40,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNa2b_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229221896,1715230262000,1715230830000,1608104,566000,-,794.1,1.6,4074098688,6608875520,4141658112,6667886592,82473619596,79437703069,11248830,3535096,0,5435596800,1643122,1923,/input/data/work/a9/c510ee16345ac225aae330af05ae40,true,-
13,2957126577,hu-worker-c25,07/c10003,nf-07c10003fd9324ebf42176443f775092,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222526,1715230251000,1715230828000,1605474,575000,-,797.1,1.6,4077264896,6600777728,4133359616,6602141696,83773204207,80697539363,11431967,3591266,0,5506158592,1715929,2181,/input/data/work/07/c10003fd9324ebf42176443f775092,true,-
83,3437932337,hu-worker-c42,80/c6e638,nf-80c6e6384edc3937af1611f6107d1268,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:SALMON_INDEX,genome.transcripts.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:SALMON_INDEX (genome.transcripts.fa),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1715229521953,1715229522000,1715230923000,1401047,1384000,-,433.0,7.3,19605811200,64271093760,19605827584,64271097856,66963650099,38706166393,3506235,1568481,0,38706331648,18841,4108,/input/data/work/80/c6e6384edc3937af1611f6107d1268,true,-
29,2771011001,hu-worker-c35,bd/130fb9,nf-bd130fb9cd5d0c67a21a8f61da82a0e1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_mIFNa11_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_100_REP2),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222013,1715230785000,1715231322000,2099987,535000,-,792.6,1.6,4254007296,6677024768,4306096128,6744145920,78563920263,75674447454,10686108,3366708,0,5147975680,1578886,1860,/input/data/work/bd/130fb9cd5d0c67a21a8f61da82a0e1,true,-
44,2739945233,hu-worker-c41,cf/dc7776,nf-cfdc7776080110a08c62124500613f71,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNb_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222384,1715230801000,1715231337000,2114616,534000,-,795.2,1.6,4075966464,6532648960,4148490240,6534225920,77423665595,74564828502,10558595,3318315,570109952,5106184192,1536861,3896,/input/data/work/cf/dc7776080110a08c62124500613f71,true,-
79,2847929906,hu-worker-c34,a9/7c4c56,nf-a97c4c5613c4b125839178153e9d7b2f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhINFa2b_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229223153,1715230784000,1715231339000,2115847,553000,-,789.6,1.6,4037812224,6613073920,4120621056,6673895424,80598166055,77631481395,10983788,3454577,0,5302702080,1639529,1985,/input/data/work/a9/7c4c5613c4b125839178153e9d7b2f,true,-
53,2630683401,hu-worker-c27,29/4bd24a,nf-294bd24acb7da503fe60f05134df4b16,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229221666,1715230833000,1715231351000,2129334,516000,-,795.8,1.6,4099768320,6681231360,4150235136,6686134272,74190205399,71440363019,10130491,3178957,0,4903772160,1505365,2373,/input/data/work/29/4bd24acb7da503fe60f05134df4b16,true,-
31,2689917923,hu-worker-c28,f4/1f8c1a,nf-f41f8c1ae3340f6f1c8e4874b6fd566e,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229221763,1715230828000,1715231354000,2132237,524000,-,792.4,1.6,4134658048,6600765440,4197740544,6602162176,76140608682,73331765463,10349535,3263017,0,5002559488,1513501,2404,/input/data/work/f4/1f8c1ae3340f6f1c8e4874b6fd566e,true,-
14,2655690169,hu-worker-c25,3a/123375,nf-3a12337551ed2eb768409e9770ab43db,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222086,1715230831000,1715231351000,2128914,518000,-,791.6,1.6,4149809152,6681268224,4228853760,6685736960,75076258423,72301742137,10221677,3216610,0,4940533760,1507606,1611,/input/data/work/3a/12337551ed2eb768409e9770ab43db,true,-
58,2718190708,hu-worker-c24,48/c8b0a1,nf-48c8b0a15e4ea3b687e7efeffc000dcd,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222655,1715230828000,1715231362000,2139345,532000,-,789.1,1.6,4095660032,6534696960,4149624832,6599712768,76786584294,73949503812,10455604,3289878,4194304,5059629056,1579337,2295,/input/data/work/48/c8b0a15e4ea3b687e7efeffc000dcd,true,-
77,2630112206,hu-worker-c42,8b/e7b658,nf-8be7b6585c2fddb6826edf48560c5b85,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhINFa2b_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229223119,1715230926000,1715231436000,2212881,508000,-,796.9,1.6,4069195776,6749380608,4129832960,6814404608,74237599123,71488536404,10123443,3181249,0,4901048320,1512719,2213,/input/data/work/8b/e7b6585c2fddb6826edf48560c5b85,true,-
67,2610621320,hu-worker-c35,bb/7651df,nf-bb7651dfc84f1858f3ac184f9771c916,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNb_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100_REP2),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222622,1715231325000,1715231831000,2608378,505000,-,796.0,1.6,4113330176,6681235456,4189065216,6683844608,73763808809,71034321419,10041667,3160195,0,4854132736,1455176,1857,/input/data/work/bb/7651dfc84f1858f3ac184f9771c916,true,-
8,2567359158,hu-worker-c34,ea/94ee25,nf-ea94ee25931c079572faad1660a0b4c6,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_mIFNa11_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222271,1715231342000,1715231837000,2614729,493000,-,796.5,1.6,4111364096,6681214976,4174721024,6685683712,73045782340,70360067486,9916082,3132428,0,4776865792,1459760,1820,/input/data/work/ea/94ee25931c079572faad1660a0b4c6,true,-
39,2522583655,hu-worker-c27,cf/a9806f,nf-cfa9806f8565a08e7293bafcb727fc3f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNa2b_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_100_REP2),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222123,1715231353000,1715231846000,2623877,491000,-,796.3,1.6,4053254144,6532603904,4124364800,6599725056,71634740945,68993363238,9749474,3071536,0,4697030656,1441912,1913,/input/data/work/cf/a9806f8565a08e7293bafcb727fc3f,true,-
15,2497231368,hu-worker-c28,b5/a132d2,nf-b5a132d2b8b88695a0194f81d1e0e72e,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_mIFNa11_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229221830,1715231357000,1715231849000,2627170,491000,-,791.1,1.6,4057636864,6600777728,4125388800,6667890688,70790829374,68174964565,9644732,3034789,0,4649922560,1373508,2008,/input/data/work/b5/a132d2b8b88695a0194f81d1e0e72e,true,-
7,2486687632,hu-worker-c24,f4/cbd577,nf-f4cbd5773917c056ef24d7042d247e16,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229221864,1715231364000,1715231852000,2630136,486000,-,790.5,1.6,4104556544,6600765440,4176621568,6667886592,70437148228,67831606938,9584845,3019054,0,4626837504,1402747,2220,/input/data/work/f4/cbd5773917c056ef24d7042d247e16,true,-
34,2538241911,hu-worker-c25,f7/3e1361,nf-f73e1361b3b62e24a967d90556e0b6c0,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNa2b_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222198,1715231353000,1715231850000,2627802,496000,-,794.1,1.6,4056391680,6534701056,4117291008,6534713344,72033644693,69376449153,9797810,3088758,0,4728098816,1430822,2101,/input/data/work/f7/3e1361b3b62e24a967d90556e0b6c0,true,-
28,2605453793,hu-worker-c41,cf/7416ab,nf-cf7416ab4d12170cb4d9587064c5e96e,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_100_REP1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222723,1715231340000,1715231852000,2629277,511000,-,788.4,1.6,4077162496,6534705152,4147191808,6534709248,73669035724,70944783742,10025044,3157373,508370944,4854030336,1508538,3650,/input/data/work/cf/7416ab4d12170cb4d9587064c5e96e,true,-
5,2486687632,hu-worker-c42,0b/ce2ca8,nf-0bce2ca8490af90d3e432e6531b95060,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,68719476736,1,1715229222162,1715231438000,1715231920000,2697838,480000,-,794.7,1.6,4122284032,6532603904,4179681280,6533656576,70437176633,67831606868,9588420,3019033,0,4626833408,1393907,985,/input/data/work/0b/ce2ca8490af90d3e432e6531b95060,true,-
